lat,lon,alt,is_broken,is_active,dot,state,city,street,country,last_checked,date
-71.873451,42.055595,0,False,True,working,MA,Webster,44 E Main St,USA,Checked 153 minutes ago,2022-10-10
-76.689691,40.26776,0,False,True,working,PA,Hummelstown,Rt 39 At Rt 322,USA,Checked 154 minutes ago,2022-10-11
-76.141459,42.059215,0,False,True,working,NY,Apalachin,7774 Nys Rt 434,USA,Checked 154 minutes ago,2022-10-12
-73.903469,42.80468,0,False,True,working,NY,Schenectady,1673 Union St,USA,Checked 154 minutes ago,2022-10-13
-76.287045,39.554471,0,False,True,working,MD,Bel Air,2111 Churchville Rd,USA,Checked 153 minutes ago,2022-10-14
-73.107984,42.700757,0,False,True,working,MA,North Adams,17 27 Union/Eagle St,USA,Checked 154 minutes ago,2022-10-15
-76.725393,40.352618,0,False,True,working,PA,Harrisburg,7845 Linglestown Rd,USA,Checked 154 minutes ago,2022-10-16
-76.422885,41.768905,0,False,True,working,PA,Towanda,Bradford Town Center,USA,Checked 154 minutes ago,2022-10-17
-71.964109,42.156404,0,False,True,working,MA,Charlton,Mass Pike I-90 Srvce Area 6w Milepost 89,USA,Checked 153 minutes ago,2022-10-18
-75.441217,38.918849,0,False,True,working,DE,Milford,653 North Dupont Highway,USA,Checked 154 minutes ago,2022-10-19
-76.248023,39.47925,0,False,True,working,MD,Belcamp,1325 Riverside Pkwy,USA,Checked 154 minutes ago,2022-10-20
-71.495662,41.662494,0,False,True,working,RI,East Greenwich,1000 Division St,USA,Checked 154 minutes ago,2022-10-21
-73.764769,42.82065,0,False,True,working,NY,Clifton Park,1517 Crescent Vischer Ferry Rd,USA,Checked 153 minutes ago,2022-10-22
-76.788959,40.559013,0,False,True,working,PA,Elizabethville,4660 Rt 209,USA,Checked 154 minutes ago,2022-10-23
-76.720511,40.225946,0,False,True,working,PA,Middletown,3555 Vine Street,USA,Checked 154 minutes ago,2022-10-24
-76.73465,41.230081,0,False,True,working,PA,Hughesville,755 State Hwy 405,USA,Checked 154 minutes ago,2022-10-25
-76.354571,39.566977,0,False,True,working,MD,Bel Air,Conowingo Road @ Hickory Bypass,USA,Checked 153 minutes ago,2022-10-26
-76.636715,39.992722,0,False,True,working,PA,York,4015 E Market St,USA,Checked 154 minutes ago,2022-10-27
-72.012413,42.233025,0,False,True,working,MA,Spencer,59 W Main St,USA,Checked 154 minutes ago,2022-10-28
-75.522286,42.520043,0,False,True,working,NY,Norwich,165 S Broad St,USA,Checked 154 minutes ago,2022-10-29
-73.740605,42.836878,0,False,True,working,NY,Clifton Park,1487 Rt 9,USA,Checked 153 minutes ago,2022-10-30
-71.859802,42.117058,0,False,True,working,MA,Oxford,26 A Sutton Ave,USA,Checked 154 minutes ago,2022-10-31
-72.624779,42.585459,0,False,True,working,MA,Greenfield,208 Mohawk Trl,USA,Checked 154 minutes ago,2022-11-01
-76.827094,40.841678,0,False,True,working,PA,Shamokin Dam,2584 N Susquehanna Trail,USA,Checked 154 minutes ago,2022-11-02
-71.487599,41.714851,0,False,True,working,RI,Warwick,876 Bald Hill Rd,USA,Checked 153 minutes ago,2022-11-03
-76.370504,39.557372,0,False,True,working,MD,Bel Air,1 Red Pump Rd,USA,Checked 154 minutes ago,2022-11-04
-75.566181,38.929751,0,False,True,working,DE,Harrington,16758 S Dupont Hwy,USA,Checked 154 minutes ago,2022-11-05
-76.327606,39.502663,0,False,True,working,MD,Bel Air,1906 Emmorton Rd,USA,Checked 154 minutes ago,2022-11-06
-76.353552,39.5264,0,False,True,working,MD,Bel Air,599-B Baltimore National Pike,USA,Checked 153 minutes ago,2022-11-07
-76.772767,40.261676,0,True,True,broken,PA,Harrisburg,6535 Grayson Rd  Wm  1591,USA,Checked 154 minutes ago,2022-11-08
-76.630864,39.915653,0,True,True,broken,PA,Red Lion,655 Lombard St,USA,Checked 154 minutes ago,2022-11-09
-76.793509,40.320075,0,True,True,broken,PA,Harrisburg,5590 Allentown Blvd,USA,Checked 154 minutes ago,2022-11-10
-76.622358,39.896932,0,False,True,working,PA,Red Lion,897 W Broadway St,USA,Checked 153 minutes ago,2022-11-11
-73.933245,42.86792,0,False,True,working,NY,Glenville,241-243 Saratoga Road,USA,Checked 154 minutes ago,2022-11-12
-73.783959,42.864149,0,False,True,working,NY,Clifton Park,829 Ny Rt 146,USA,Checked 154 minutes ago,2022-11-13
-76.783967,40.26399,0,False,True,working,PA,Harrisburg,6004 Derry St,USA,Checked 154 minutes ago,2022-11-14
-72.594488,42.599834,0,False,True,working,MA,Greenfield,285 Federal St,USA,Checked 153 minutes ago,2022-11-15
-75.134762,38.731586,0,False,True,working,DE,Rehoboth Beach,18878 Coastal Hwy,USA,Checked 154 minutes ago,2022-11-16
-76.770243,40.201625,0,False,True,working,PA,Middletown,2270 W Harrisburg Pike,USA,Checked 154 minutes ago,2022-11-17
-76.317882,39.462023,0,False,True,working,MD,Abingdon,404 Constant Friendship Blvd,USA,Checked 154 minutes ago,2022-11-18
-76.231281,42.095705,0,False,True,working,NY,Owego,29 Hickories Park Rd,USA,Checked 153 minutes ago,2022-11-19
-76.681949,39.978156,0,False,True,working,PA,York,380 Memory Ln,USA,Checked 154 minutes ago,2022-11-20
-76.07186,39.230415,0,False,True,working,MD,Chestertown,875 Washington Ave,USA,Checked 154 minutes ago,2022-11-21
-71.500258,41.789094,0,False,True,working,RI,Cranston,1820 Plainfield Pike,USA,Checked 154 minutes ago,2022-11-22
-76.306096,39.436053,0,False,True,working,MD,Edgewood,2201 Pulaski Hwy,USA,Checked 153 minutes ago,2022-11-23
-76.723279,40.046919,0,False,True,working,PA,Manchester,4245 N George St Extd,USA,Checked 154 minutes ago,2022-11-24
-76.814717,40.300867,0,False,True,working,PA,Harrisburg,4605 Jonestown Rd,USA,Checked 154 minutes ago,2022-11-25
-76.853699,41.019422,0,False,True,working,PA,Milton,35 Bound Ave,USA,Checked 154 minutes ago,2022-11-26
-76.805128,40.240526,0,False,True,working,PA,Harrisburg,850 Eisenhower Blvd,USA,Checked 153 minutes ago,2022-11-27
-76.821769,40.278009,0,False,True,working,PA,Harrisburg,1043 Briarsdale Rd,USA,Checked 154 minutes ago,2022-11-28
-71.495198,41.814521,0,False,True,working,RI,Johnston,1377 Atwood Ave,USA,Checked 154 minutes ago,2022-11-29
-76.692637,39.937436,0,False,True,working,PA,York,2061 South Queen Street,USA,Checked 154 minutes ago,2022-11-30
-71.530444,41.871108,0,False,True,working,RI,Greenville,445 Putnam Pike,USA,Checked 154 minutes ago,2022-12-01
-71.453279,41.771831,0,False,True,working,RI,Cranston,1099 Reservior Ave,USA,Checked 154 minutes ago,2022-12-02
-76.885258,40.980375,0,False,True,working,PA,Lewisburg,7379 Westbranch Hwy,USA,Checked 154 minutes ago,2022-12-03
-75.975991,42.337941,0,False,True,working,NY,Whitney Point,2972 New York Rt 11,USA,Checked 154 minutes ago,2022-12-04
-76.829763,41.243982,0,False,True,working,PA,Muncy,Parcel F / Lycoming Mall,USA,Checked 154 minutes ago,2022-12-05
-76.395434,39.491619,0,False,True,working,MD,Fallston,2404 Bel Air Road,USA,Checked 154 minutes ago,2022-12-06
-71.291216,41.519968,0,False,True,working,RI,Middletown,288 E Main Rd,USA,Checked 154 minutes ago,2022-12-07
-71.398408,41.712439,0,False,True,working,RI,Warwick,2390 Warwick Ave,USA,Checked 154 minutes ago,2022-12-08
-76.838712,40.255521,0,False,True,working,PA,Harrisburg,2929 Paxton St,USA,Checked 154 minutes ago,2022-12-09
-76.844257,40.271467,0,False,True,working,PA,Harrisburg,101 S 25th St,USA,Checked 154 minutes ago,2022-12-10
-73.688047,42.903524,0,False,True,working,NY,Mechanicville,1 Park Plaza,USA,Checked 154 minutes ago,2022-12-11
-74.162497,42.914681,0,False,True,working,NY,Amsterdam,276 Service Road,USA,Checked 154 minutes ago,2022-12-12
-71.29118,41.537915,0,False,True,working,RI,Middletown,1425 W Main Rd,USA,Checked 154 minutes ago,2022-12-13
-76.736592,39.983698,0,False,True,working,PA,York,60 Arsenal Rd,USA,Checked 154 minutes ago,2022-12-14
-76.726888,39.959895,0,False,True,working,PA,York,142 S George St,USA,Checked 154 minutes ago,2022-12-15
-76.70441,39.910693,0,False,True,working,PA,York,Leader Heights Us I-83,USA,Checked 154 minutes ago,2022-12-16
-71.835716,42.208801,0,False,True,working,MA,Auburn,72 Auburn Street,USA,Checked 154 minutes ago,2022-12-17
-71.413081,41.754149,0,False,True,working,RI,Warwick,770 Post Rd,USA,Checked 154 minutes ago,2022-12-18
-71.445877,41.801822,0,False,True,working,RI,Cranston,923 Cranston St,USA,Checked 154 minutes ago,2022-12-19
-76.925804,40.454811,0,False,True,working,PA,Halifax,3761 Peters Mountain Rd,USA,Checked 154 minutes ago,2022-12-20
-71.421977,41.813784,0,False,True,working,RI,Providence,343 Broad St,USA,Checked 154 minutes ago,2022-12-21
-76.898763,40.325063,0,False,True,working,PA,Harrisburg,4403 N Front St,USA,Checked 154 minutes ago,2022-12-22
-71.795837,42.211311,0,False,True,working,MA,Worcester,529 Southwest Cutoff,USA,Checked 154 minutes ago,2022-12-23
-76.892619,40.292099,0,False,True,working,PA,Harrisburg,720 Division St,USA,Checked 154 minutes ago,2022-12-24
-74.187536,42.944134,0,False,True,working,NY,Amsterdam,158 Market St,USA,Checked 154 minutes ago,2022-12-25
-74.570319,42.912324,0,False,True,working,NY,Palatine Bridge,22 Dutchtown Plz,USA,Checked 154 minutes ago,2022-12-26
-76.77593,39.966056,0,False,True,working,PA,Shiloh,York Crossing Dr,USA,Checked 154 minutes ago,2022-12-27
-71.826126,42.247734,0,False,True,working,MA,Worcester,995 Main Street,USA,Checked 154 minutes ago,2022-12-28
-76.670352,39.770639,0,True,True,broken,PA,Shrewsbury,534 Shrewsbury Commons Ave,USA,Checked 155 minutes ago,2022-12-29
-76.878904,40.212456,0,False,True,working,PA,New Cumberland,101 Limekiln Rd,USA,Checked 154 minutes ago,2022-12-30
-71.85363,42.275879,0,True,True,broken,MA,Worcester,595 Mill St,USA,Checked 154 minutes ago,2022-12-31
-76.891527,40.230351,0,False,True,working,PA,Camp Hill,Rte 83 / Carlisle Rd,USA,Checked 154 minutes ago,2023-01-01
-71.428567,41.853289,0,False,True,working,RI,Providence,736 Branch Ave,USA,Checked 155 minutes ago,2023-01-02
-74.361277,42.948764,0,False,True,working,NY,Fultonville,37 Riverside Dr,USA,Checked 154 minutes ago,2023-01-03
-71.408785,41.838174,0,False,True,working,RI,Providence,649 N Main St,USA,Checked 154 minutes ago,2023-01-04
-76.928025,40.300125,0,False,True,working,PA,Enola,425 N Enola Road,USA,Checked 154 minutes ago,2023-01-05
-76.914481,40.250511,0,False,True,working,PA,Lemoyne,1 Lemoyne Dr,USA,Checked 155 minutes ago,2023-01-06
-71.474874,41.936007,0,False,True,working,RI,Lincoln,622 Geroge Washington Hwy,USA,Checked 154 minutes ago,2023-01-07
-71.514483,41.982774,0,False,True,working,RI,North Smithfield,12 Eddie Dowling Hwy,USA,Checked 154 minutes ago,2023-01-08
-73.204756,42.895475,0,False,True,working,VT,Bennington,112 Northside Dr,USA,Checked 154 minutes ago,2023-01-09
-73.795891,42.970423,0,False,True,working,NY,Malta,519 Rte 67,USA,Checked 155 minutes ago,2023-01-10
-71.646065,42.125546,0,False,True,working,MA,Whitinsville,1190 Providence Rd,USA,Checked 154 minutes ago,2023-01-11
-76.822231,39.983901,0,False,True,working,PA,Dover,3141 Carlisle Rd,USA,Checked 154 minutes ago,2023-01-12
-74.998699,42.858979,0,False,True,working,NY,Richfield Springs,3155 Us Hwy 20,USA,Checked 154 minutes ago,2023-01-13
-75.194071,38.633944,0,False,True,working,DE,Millsboro,24943 John J Williams Hwy,USA,Checked 155 minutes ago,2023-01-14
-71.758957,42.244755,0,False,True,working,MA,Worcester,982 Grafton Street,USA,Checked 154 minutes ago,2023-01-15
-71.399381,41.874516,0,False,True,working,RI,Pawtucket,255 Mineral Springs Ave,USA,Checked 154 minutes ago,2023-01-16
-72.254883,42.581505,0,False,True,working,MA,Athol,100 Brookside Rd,USA,Checked 154 minutes ago,2023-01-17
-71.352726,41.821608,0,False,True,working,RI,East Providence,721 Taunton Ave,USA,Checked 155 minutes ago,2023-01-18
-73.850074,42.992191,0,False,True,working,NY,Ballston Spa,201 Church Ave Rte 50,USA,Checked 154 minutes ago,2023-01-19
-71.331351,41.79807,0,False,True,working,MA,Seekonk,250 Highland Ave,USA,Checked 154 minutes ago,2023-01-20
-75.398376,38.692585,0,False,True,working,DE,Georgetown,20817 Dupont Blvd,USA,Checked 154 minutes ago,2023-01-21
-76.530016,41.994183,0,False,True,working,PA,Sayre,461 N Keystone Avenue,USA,Checked 155 minutes ago,2023-01-22
-71.770973,42.272633,0,False,True,working,MA,Worcester,465 Shrewsbury St,USA,Checked 154 minutes ago,2023-01-23
-71.436095,41.943536,0,True,True,broken,RI,Cumberland,1754 Mendon Rd,USA,Checked 154 minutes ago,2023-01-24
-71.267871,41.716715,0,False,True,working,RI,Warren,636 Metacom Ave,USA,Checked 154 minutes ago,2023-01-25
-75.821544,38.894036,0,False,True,working,MD,Denton,605 N 6th St,USA,Checked 155 minutes ago,2023-01-26
-76.953239,40.231358,0,False,True,working,PA,Camp Hill,4230 Trindle Rd,USA,Checked 154 minutes ago,2023-01-27
-76.402523,39.337771,0,False,True,working,MD,Baltimore,3423 Eastern Blvd,USA,Checked 154 minutes ago,2023-01-28
-71.404511,41.913793,0,False,True,working,RI,Cumberland,100 Mendon Rd,USA,Checked 154 minutes ago,2023-01-29
-71.35398,41.856954,0,False,True,working,RI,East Providence,72 Newport Ave,USA,Checked 155 minutes ago,2023-01-30
-71.837723,42.339478,0,False,True,working,MA,Holden,638 S Main St,USA,Checked 154 minutes ago,2023-01-31
-76.970059,41.249746,0,False,True,working,PA,Williamsport,1730 E 3rd St,USA,Checked 154 minutes ago,2023-02-01
-71.364674,41.880192,0,False,True,working,RI,Pawtucket,285 Armistice Blvd,USA,Checked 154 minutes ago,2023-02-02
-76.478111,39.400986,0,False,True,working,MD,Perry Hall,9106-9108 Belair Rd,USA,Checked 155 minutes ago,2023-02-03
-77.035953,40.921469,0,False,True,working,PA,Mifflinburg,25 E Chestnut St,USA,Checked 154 minutes ago,2023-02-04
-71.772675,42.295776,0,False,True,working,MA,Worcester,548 Lincoln St,USA,Checked 154 minutes ago,2023-02-05
-76.961301,40.211265,0,False,True,working,PA,Mechanicsburg,1014 Wesley Dr,USA,Checked 154 minutes ago,2023-02-06
-76.459196,39.378255,0,False,True,working,MD,Nottingham,8483 Cordon Way,USA,Checked 155 minutes ago,2023-02-07
-76.450982,39.368603,0,False,True,working,MD,Nottingham,5302 Campbell Blvd,USA,Checked 154 minutes ago,2023-02-08
-71.471365,42.015464,0,False,True,working,RI,Woonsocket,1900 Diamond Hill Rd,USA,Checked 154 minutes ago,2023-02-09
-71.795265,42.319057,0,False,True,working,MA,Worcester,766 W Boylston St,USA,Checked 154 minutes ago,2023-02-10
-76.987102,41.227005,0,True,True,broken,PA,South Williamsport,180 Montgomery Rd,USA,Checked 155 minutes ago,2023-02-11
-76.076241,39.031769,0,False,True,working,MD,Centreville,2490 Centreville Rd,USA,Checked 154 minutes ago,2023-02-12
-76.987064,40.240814,0,False,True,working,PA,Mechanicsburg,5550 Carlisle Pike,USA,Checked 154 minutes ago,2023-02-13
-71.264202,41.769411,0,True,True,broken,MA,Swansea,181 James Reynolds Road,USA,Checked 154 minutes ago,2023-02-14
-74.36051,43.014785,0,False,True,working,NY,Johnstown,220 North Comrie Ave,USA,Checked 155 minutes ago,2023-02-15
-71.353284,41.900848,0,False,True,working,MA,South Attleboro,1250 Newport Ave,USA,Checked 154 minutes ago,2023-02-16
-76.445117,39.333528,0,False,True,working,MD,Middle River,1472 Martin Blvd,USA,Checked 154 minutes ago,2023-02-17
-71.359578,41.916698,0,False,True,working,MA,Attleboro,444 Washington Street,USA,Checked 155 minutes ago,2023-02-18
-76.985402,40.176157,0,True,True,broken,PA,Mechanicsburg,2112 Bumble Bee Hollow Road,USA,Checked 154 minutes ago,2023-02-19
-75.589491,38.721682,0,False,True,working,DE,Bridgeville,18733 Sussex Hwy,USA,Checked 155 minutes ago,2023-02-20
-75.055672,38.52108,0,False,True,working,DE,Bethany Beach,Ushy 1 & Addy Rd,USA,Checked 155 minutes ago,2023-02-21
-76.443192,39.307576,0,False,True,working,MD,Baltimore,205 Back River Neck Rd,USA,Checked 154 minutes ago,2023-02-22
-76.508685,39.373813,0,False,True,working,MD,Parkville,7927 Belair Road,USA,Checked 155 minutes ago,2023-02-23
-71.176791,41.682674,0,True,True,broken,MA,Fall River,1853 S Main St,USA,Checked 155 minutes ago,2023-02-24
-71.517998,42.126247,0,False,True,working,MA,Milford,139 S Main St,USA,Checked 155 minutes ago,2023-02-25
-76.540369,39.397685,0,False,True,working,MD,Baltimore,2107 E Joppa Rd,USA,Checked 155 minutes ago,2023-02-26
-71.208463,41.748454,0,False,True,working,MA,Swansea,631 Gar Hwy,USA,Checked 155 minutes ago,2023-02-27
-76.464459,39.31343,0,False,True,working,MD,Baltimore,1000 Eastern Blvd,USA,Checked 155 minutes ago,2023-02-28
-77.030012,40.248773,0,False,True,working,PA,Mechanicsburg,Rt 114 & Shadow Oaks Dr,USA,Checked 155 minutes ago,2023-03-01
-76.78055,41.789396,0,False,True,working,PA,Troy,491 Elmira St,USA,Checked 155 minutes ago,2023-03-02
-71.161635,41.677106,0,False,True,working,MA,Fall River,44 Wm S Canning Blvd,USA,Checked 155 minutes ago,2023-03-03
-76.489914,39.336323,0,False,True,working,MD,Baltimore,6421 Petrie Way,USA,Checked 155 minutes ago,2023-03-04
-77.043196,41.256062,0,False,True,working,PA,Williamsport,1940 Lycoming Creek Rd,USA,Checked 155 minutes ago,2023-03-05
-76.505608,39.338755,0,False,True,working,MD,Baltimore,6315 Kenwood Ave,USA,Checked 155 minutes ago,2023-03-06
-75.283768,38.571091,0,False,True,working,DE,Millsboro,30255 Commerce Dr,USA,Checked 155 minutes ago,2023-03-07
-74.323042,43.05922,0,False,True,working,NY,Gloversville,220 5th Avenue Extension Rte 30,USA,Checked 155 minutes ago,2023-03-08
-71.654938,42.283272,0,False,True,working,MA,Westboro,299 Turnpike Rd,USA,Checked 155 minutes ago,2023-03-09
-76.565222,39.396579,0,False,True,working,MD,Towson,1619 E Joppa Rd,USA,Checked 155 minutes ago,2023-03-10
-76.65025,39.494335,0,False,True,working,MD,Hunt Valley,11310 York Rd,USA,Checked 155 minutes ago,2023-03-11
-71.143259,41.682437,0,True,True,broken,MA,Fall River,834 Brayton Ave,USA,Checked 155 minutes ago,2023-03-12
-71.150685,41.695548,0,False,True,working,MA,Fall River,300 Plymouth Ave,USA,Checked 155 minutes ago,2023-03-13
-77.018457,40.131475,0,False,True,working,PA,Dillsburg,898 N Us Hwy 15,USA,Checked 155 minutes ago,2023-03-14
-73.78773,43.074268,0,False,True,working,NY,Saratoga Springs,197 S Broadway,USA,Checked 155 minutes ago,2023-03-15
-71.461807,42.115227,0,False,True,working,MA,Bellingham,272 Hartford St,USA,Checked 155 minutes ago,2023-03-16
-77.114059,40.492739,0,False,True,working,PA,Newport,Routes 322 & 34,USA,Checked 155 minutes ago,2023-03-17
-71.331519,41.972145,0,False,True,working,MA,North Attleborough,226 E Washington Street,USA,Checked 155 minutes ago,2023-03-18
-71.488678,42.14761,0,False,True,working,MA,Milford,143 Medway Rd,USA,Checked 155 minutes ago,2023-03-19
-76.62727,39.441908,0,True,True,broken,MD,Timonium,2116 York Rd,USA,Checked 155 minutes ago,2023-03-20
-76.608799,39.408845,0,True,True,broken,MD,Towson,934 York Rd,USA,Checked 155 minutes ago,2023-03-21
-76.525502,39.313056,0,False,True,working,MD,Baltimore,7500 Pulaski Hwy,USA,Checked 155 minutes ago,2023-03-22
-71.126628,41.712123,0,False,True,working,MA,Fall River,1690 President Ave,USA,Checked 156 minutes ago,2023-03-23
-71.99086,42.563297,0,False,True,working,MA,Gardner,223 Timpany Blvd,USA,Checked 155 minutes ago,2023-03-24
-76.507939,39.29155,0,False,True,working,MD,Baltimore,1020 Northpoint Blvd,USA,Checked 155 minutes ago,2023-03-25
-71.597549,42.285606,0,False,True,working,MA,Westboro,166 East Main Street,USA,Checked 155 minutes ago,2023-03-26
-76.568476,39.342813,0,True,True,broken,MD,Baltimore,4635-37 Harford Rd,USA,Checked 156 minutes ago,2023-03-27
-73.748355,43.098323,0,False,True,working,NY,Saratoga Springs,3003 Ny 50,USA,Checked 155 minutes ago,2023-03-28
-76.544693,39.315155,0,False,True,working,MD,Baltimore,6001 Moravia Rd,USA,Checked 155 minutes ago,2023-03-29
-75.595114,38.653074,0,False,True,working,DE,Seaford,300 N Dual Hwy,USA,Checked 156 minutes ago,2023-03-30
-71.381989,42.080692,0,False,True,working,MA,Franklin,345 E Central St,USA,Checked 155 minutes ago,2023-03-31
-71.269988,41.952148,0,False,True,working,MA,Attleboro,531 Pleasant St,USA,Checked 155 minutes ago,2023-04-01
-75.117534,38.468439,0,False,True,working,DE,Selbyville,36218 Lighthouse Rd,USA,Checked 156 minutes ago,2023-04-02
-76.536686,39.288077,0,False,True,working,MD,Baltimore,6540 Eastern Avenue,USA,Checked 156 minutes ago,2023-04-03
-71.304535,42.010021,0,False,True,working,MA,Plainville,9 Taunton St,USA,Checked 155 minutes ago,2023-04-04
-76.561964,39.309395,0,False,True,working,MD,Baltimore,4526 Erdman Ave,USA,Checked 156 minutes ago,2023-04-05
-73.510545,43.098042,0,False,True,working,NY,Greenwich,1249 Rt 29,USA,Checked 156 minutes ago,2023-04-06
-75.549619,42.834359,0,False,False,inactive,NY,Hamilton,"Rte 12 B,",USA,Checked 155 minutes ago,2023-04-07
-74.861649,43.041783,0,False,False,inactive,NY,Little Falls,50 Albany St,USA,Checked 156 minutes ago,2023-04-08
-76.61021,39.350388,0,True,True,broken,MD,Baltimore,5100 York Rd,USA,Checked 156 minutes ago,2023-04-09
-76.526675,39.262489,0,False,True,working,MD,Dundalk,2222 Dundalk Ave,USA,Checked 156 minutes ago,2023-04-10
-76.546617,39.278814,0,False,True,working,MD,Baltimore,5600 Odonnell Street Cut Off,USA,Checked 155 minutes ago,2023-04-11
-76.56914,39.29579,0,False,True,working,MD,Baltimore,3401 Pulaski Hwy,USA,Checked 156 minutes ago,2023-04-12
-72.557579,42.882069,0,False,True,working,VT,Brattleboro,1027 Putney Rd,USA,Checked 156 minutes ago,2023-04-13
-75.055911,38.428695,0,False,True,working,MD,Ocean City,12301 Coastal Hwy,USA,Checked 156 minutes ago,2023-04-14
-74.993762,43.022597,0,True,True,broken,NY,Herkimer,Rt 5 & Caroline St,USA,Checked 155 minutes ago,2023-04-15
-75.034267,43.015658,0,False,True,working,NY,Ilion,30 E Clark St,USA,Checked 156 minutes ago,2023-04-16
-76.596111,39.313688,0,True,True,broken,MD,Baltimore,2001 N Broadway,USA,Checked 156 minutes ago,2023-04-17
-76.609934,39.323284,0,True,True,broken,MD,Baltimore,2840 Greenmount Ave,USA,Checked 156 minutes ago,2023-04-18
-71.58847,42.339638,0,False,True,working,MA,Marlborough,155 Boston Post Rd W,USA,Checked 155 minutes ago,2023-04-19
-77.142506,40.232627,0,False,True,working,PA,Carlisle,1176 Harrisburg Pike,USA,Checked 156 minutes ago,2023-04-20
-75.787237,38.696872,0,False,True,working,MD,Federalsburg,327 Bloomingdale Ave,USA,Checked 156 minutes ago,2023-04-21
-76.983317,39.825386,0,True,True,broken,PA,Hanover,350 Eisenhower Dr,USA,Checked 156 minutes ago,2023-04-22
-76.636671,39.335614,0,False,True,working,MD,Baltimore,3920 Falls Rd,USA,Checked 155 minutes ago,2023-04-23
-76.845934,39.595565,0,False,True,working,MD,Hampstead,4225 Northwoods Trl,USA,Checked 156 minutes ago,2023-04-24
-71.687073,42.432442,0,False,True,working,MA,Clinton,1040 Main St,USA,Checked 156 minutes ago,2023-04-25
-76.617139,39.310641,0,False,True,working,MD,Baltimore,15 W North Ave,USA,Checked 156 minutes ago,2023-04-26
-76.959866,39.770847,0,True,True,broken,PA,Hanover,1448 Baltimore St,USA,Checked 155 minutes ago,2023-04-27
-75.232873,38.459518,0,False,True,working,DE,Selbyville,38215 Dupont Blvd,USA,Checked 156 minutes ago,2023-04-28
-76.992822,39.815911,0,False,True,working,PA,Hanover,991 Carlisle St,USA,Checked 156 minutes ago,2023-04-29
-71.21022,41.983098,0,False,True,working,MA,Norton,175 Mansfield Ave,USA,Checked 156 minutes ago,2023-04-30
-72.039146,42.678806,0,False,True,working,MA,Winchendon,235 Spring St,USA,Checked 155 minutes ago,2023-05-01
-77.029691,39.870723,0,False,True,working,PA,New Oxford,6040 York Rd,USA,Checked 156 minutes ago,2023-05-02
-76.619251,39.290334,0,False,True,working,MD,Baltimore,25 N Howard St,USA,Checked 156 minutes ago,2023-05-03
-76.602161,39.271601,0,False,True,working,MD,Baltimore,825 East Fort Avenue,USA,Checked 156 minutes ago,2023-05-04
-76.667958,39.33941,0,False,True,working,MD,Baltimore,4401 Reistertown Rd,USA,Checked 155 minutes ago,2023-05-05
-70.986882,41.651259,0,False,True,working,MA,North Dartmouth,135 Faunce Corner Rd,USA,Checked 156 minutes ago,2023-05-06
-71.541656,42.338985,0,False,True,working,MA,Marlborough,250 Maple St,USA,Checked 156 minutes ago,2023-05-07
-71.431061,42.245434,0,False,True,working,MA,Ashland,225 Pond St,USA,Checked 156 minutes ago,2023-05-08
-71.72628,42.493179,0,False,True,working,MA,Leominster,340 New Lancaster Road,USA,Checked 156 minutes ago,2023-05-09
-71.119472,41.888792,0,False,True,working,MA,Taunton,282 Winthrop St,USA,Checked 156 minutes ago,2023-05-10
-77.177442,40.200242,0,True,True,broken,PA,Carlisle,608 E High,USA,Checked 156 minutes ago,2023-05-11
-76.289274,38.976655,0,True,True,broken,MD,Chester,12 Chester Plaza,USA,Checked 156 minutes ago,2023-05-12
-76.693723,39.3477,0,False,True,working,MD,Baltimore,4205-15 Mortimer Ave,USA,Checked 156 minutes ago,2023-05-13
-71.56915,42.382229,0,True,True,broken,MA,Hudson,173 Washington St,USA,Checked 156 minutes ago,2023-05-14
-76.716683,39.367451,0,False,True,working,MD,Baltimore,502 Reisterstown Rd,USA,Checked 156 minutes ago,2023-05-15
-76.298605,42.495936,0,True,True,broken,NY,Dryden,59 North St,USA,Checked 156 minutes ago,2023-05-16
-76.731293,39.381551,0,False,True,working,MD,Baltimore,1706 Reistertown Rd,USA,Checked 156 minutes ago,2023-05-17
-76.516815,39.157185,0,False,True,working,MD,Pasadena,8490 Fort Smallwood Rd,USA,Checked 156 minutes ago,2023-05-18
-76.656737,39.292978,0,False,True,working,MD,Baltimore,2501-13 W Franklin Str,USA,Checked 156 minutes ago,2023-05-19
-70.938132,41.614596,0,False,True,working,MA,South Dartmouth,179 Rocksdale Ave,USA,Checked 156 minutes ago,2023-05-20
-71.78373,42.553749,0,False,True,working,MA,Fitchburg,114 Whalon St,USA,Checked 156 minutes ago,2023-05-21
-76.311811,38.975918,0,False,True,working,MD,Stevensville,410 Thompson Creek Mall,USA,Checked 156 minutes ago,2023-05-22
-71.760483,42.542198,0,True,True,broken,MA,Leominster,302 N Main Street,USA,Checked 156 minutes ago,2023-05-23
-71.743767,42.532749,0,False,True,working,MA,Leominster,247 Mill St,USA,Checked 156 minutes ago,2023-05-24
-71.25959,42.102234,0,False,True,working,MA,Foxboro,Rt 1 & North St,USA,Checked 156 minutes ago,2023-05-25
-71.448158,42.298775,0,False,True,working,MA,Framingham,1223 Worcester Road,USA,Checked 156 minutes ago,2023-05-26
-76.79519,42.057302,0,False,True,working,NY,Elmira,1600 Cedar St,USA,Checked 156 minutes ago,2023-05-27
